,...1.Control.1.csv,...1.Control.2.csv,...1.Control.3.csv,...2.Moderate.1.csv,...2.Moderate.2.csv,...2.Moderate.3.csv,...3.Extreme.3.csv,...3.Extreme.1.csv,...3.Extreme.2.csv,...4.3.Days.recovery.1.csv,...4.3.Days.recovery.2.csv,...4.3.days.recovery.3.csv,...5.6.Days.recovery.1.csv,...5.6.Days.recovery.2.csv,...5.6.days.recovery.3.csv
gi|115469010|,0.000635304,0.00045818,0.000812073,0.00059671,0.000613747,0.000776457,0.000352807,0.000585639,0.000721483,0.000654175,0.000720674,0.000485007,0.000827099,0.000708107,0.000698842
gi|115469026|,0.000502566,0.000426852,0.000668505,0.0007931,0.000610534,0.000741902,0.000899308,0.00065395,0.000671329,0.000601909,0.000632985,0.000598965,0.000493242,0.000811951,0.000706334
gi|115469028|,0.000808704,0.000889823,0.000808536,0.000591191,0.000374293,0.00091949,0.000617787,0.000378828,0.000781827,0.000672909,0.000801477,0.000816339,0.000688374,0.000639739,0.00084088
gi|115469104|,0.000488489,0.000838968,0.000662581,0.000812017,0.000662395,0.000631717,0.000688074,0.000517711,0.000679404,0.00059556,0.00071375,0.000596944,0.000830344,0.000661538,0.000535039
gi|115469154|,0.000548356,0.000675267,0.000643505,0.000684477,0.000596773,0.000650399,0.000482179,0.000689153,0.000617637,0.000860873,0.00041047,0.000513443,0.000834602,0.00065423,0.000548344
gi|115469170|,0.000610457,0.000520317,0.000754817,0.000438735,0.000524422,0.00051992,0.000479373,0.000738982,0.000737474,0.000657786,0.000592522,0.000512463,0.000709218,0.000623646,0.000658429
gi|115469184|,0.000647762,0.000781441,0.000710998,0.000718938,0.000635869,0.000506781,0.00052671,0.000548329,0.000890212,0.000633659,0.000791061,0.000432213,0.000740568,0.000876713,0.000610788
gi|115469200|,0.000712519,0.000591532,0.00065924,0.000705797,0.000293435,0.000550829,0.000774675,0.000463317,0.000719315,0.000580267,0.000833928,0.000653619,0.000798221,0.000741471,0.000724258
gi|115469298|,0.000603579,0.000604203,0.000640157,0.000644361,0.000656016,0.00058098,0.000874384,0.000529478,0.000740418,0.000916696,0.00067616,0.000549794,0.000524176,0.000531021,0.000725106
gi|115469362|,0.000778555,0.000721647,0.000609114,0.000652654,0.000645863,0.00056423,0.000683391,0.000578504,0.000744435,0.000643697,0.00066239,0.000712648,0.000815976,0.000834051,0.000648893
gi|115469384|,0.000591211,0.00051808,0.000613739,0.000555501,0.000808979,0.000615204,0.000614742,0.000618173,0.000715145,0.000672817,0.000657844,0.000773088,0.000912351,0.000527135,0.000739064
gi|115469390|,0.000574685,0.000638727,0.000414514,0.000711882,0.000843018,0.000660703,0.000763296,0.000817738,0.000759213,0.000521222,0.000634804,0.000579246,0.000422878,0.000598938,0.000623363
gi|115469396|,0.000610529,0.000611332,0.000348707,0.00073454,0.000625445,0.000780994,0.000577217,0.000653534,0.000557167,0.000770103,0.000806355,0.000279272,0.000678755,0.000747984,0.000815765
gi|115469408|,0.000601782,0.000635595,0.000551479,0.000630632,0.000747088,0.000465559,0.000733091,0.000460486,0.000612519,0.00056462,0.000719395,0.000695083,0.000577329,0.000454874,0.000473842
gi|115469436|,0.000707178,0.000666634,0.000670445,0.000685336,0.000653864,0.000716861,0.000406223,0.000796616,0.000845882,0.000486197,0.000634824,0.000781486,0.000681586,0.000796653,0.000794168
gi|115469444|,0.000560956,0.000673896,0.000722011,0.000844184,0.000577153,0.000732427,0.000594307,0.000896731,0.000643813,0.000534849,0.00055485,0.000495193,0.000553576,0.000685403,0.001003077
gi|115469470|,0.000730118,0.000670253,0.000504614,0.000732659,0.000603541,0.000507781,0.000582549,0.000590732,0.000570903,0.00034912,0.000578296,0.000717264,0.000700259,0.000499983,0.000592794
gi|115469508|,0.000442217,0.000625366,0.000736052,0.000700403,0.000659125,0.000684809,0.000772256,0.000536119,0.000651714,0.000546794,0.000812976,0.000489001,0.000708374,0.000648822,0.000695675
gi|115469538|,0.000664759,0.000766911,0.000700353,0.00066942,0.000464954,0.00053817,0.00082663,0.000789647,0.000684383,0.000515773,0.000720011,0.000604737,0.000658144,0.000840884,0.000575843
gi|115469554|,0.000731805,0.000568493,0.000617977,0.000646588,0.000756665,0.000702539,0.000677479,0.000724031,0.000754349,0.000569116,0.000646722,0.000862983,0.000722895,0.000630499,0.000722524
gi|115469576|,0.000669029,0.000332761,0.000700381,0.000475053,0.000680529,0.000549108,0.000614147,0.000619227,0.000598767,0.000572597,0.000675537,0.000611753,0.000408262,0.000506371,0.000603373
gi|115469730|,0.000716662,0.000755228,0.000408705,0.00065934,0.000657945,0.000764064,0.001037248,0.000638753,0.000600142,0.000696883,0.000509811,0.000481729,0.000715322,0.000444996,0.000736919
gi|115469764|,0.000462769,0.000801006,0.000511316,0.000600061,0.000727156,0.000591489,0.000638746,0.00060395,0.000661411,0.000866892,0.00058093,0.000579598,0.000564209,0.000555217,0.0006369
gi|115469766|,0.00059263,0.000560859,0.000782748,0.00048264,0.000643995,0.000698478,0.000784555,0.000609824,0.000702195,0.000758269,0.000863239,0.000515994,0.000574504,0.000539977,0.000770609
gi|115469788|,0.00036119,0.000567939,0.000705261,0.000583791,0.000447518,0.000761649,0.000552888,0.000614871,0.000420351,0.000593938,0.000538337,0.000559991,0.000624134,0.000731035,0.000713002
gi|115469822|,0.000639429,0.000449039,0.000688192,0.000800341,0.000733621,0.000501093,0.000634811,0.000731368,0.000518783,0.000432058,0.00082311,0.000658146,0.000613539,0.000448177,0.000821431
gi|115469830|,0.000601497,0.000639313,0.000694745,0.000539186,0.000954776,0.000437353,0.000480488,0.000563957,0.000627693,0.000724461,0.000740705,0.000669261,0.000797841,0.000721325,0.000650604
gi|115469872|,0.0008033,0.000553656,0.00032183,0.000614957,0.000804676,0.00054992,0.000770663,0.000755565,0.00062837,0.000605356,0.000625539,0.000806369,0.000887302,0.000658478,0.000638258
gi|115469982|,0.000801557,0.000593511,0.0007154,0.000661543,0.000993976,0.000553805,0.000700229,0.000650178,0.000738228,0.000745957,0.000692865,0.000696102,0.000936426,0.000422702,0.000432638
gi|115470052|,0.000671081,0.000598552,0.000938278,0.000461707,0.000473822,0.000647559,0.000803031,0.000756121,0.000670272,0.000727072,0.000865906,0.00051968,0.0005953,0.000500098,0.000855258
gi|115470060|,0.000402349,0.000532918,0.000641031,0.000724095,0.000682435,0.000699157,0.00049104,0.000319205,0.000660223,0.00060006,0.000719239,0.000486502,0.0006831,0.000522612,0.000681325
gi|115470082|,0.000707427,0.000408118,0.000911705,0.00065877,0.00072916,0.000619108,0.000586303,0.00061528,0.000898746,0.000450524,0.000635519,0.000803829,0.000497743,0.000565977,0.000652585
gi|115470102|,0.000599459,0.000490137,0.000547048,0.000577719,0.000761109,0.000521828,0.00054079,0.000636651,0.000403562,0.000431701,0.000642581,0.000666596,0.000910948,0.000619425,0.000743113
gi|115470141|,0.0002868,0.000667619,0.00089564,0.000530523,0.000676428,0.000976526,0.000608359,0.000523477,0.000482355,0.000656614,0.000536639,0.000611898,0.000598178,0.000530409,0.000472933
gi|115470199|,0.000707983,0.000501869,0.000515558,0.000670782,0.000621947,0.000822576,0.000426256,0.000477879,0.000685467,0.000494787,0.000258395,0.000531528,0.000461353,0.000863114,0.000648081
gi|115470235|,0.000405265,0.000602127,0.000690578,0.000623616,0.000642701,0.000621919,0.000658567,0.000612569,0.000673099,0.000757921,0.000625858,0.000655754,0.000434104,0.00053776,0.000516784
gi|115470283|,0.000913076,0.000857086,0.000590558,0.000714026,0.000478688,0.0006606,0.000586472,0.000517689,0.000458051,0.000492051,0.000856863,0.000699983,0.000695203,0.000673401,0.000610139
gi|115470293|,0.000742734,0.000722007,0.001050275,0.000521942,0.000772595,0.000655271,0.000638217,0.000605545,0.000500575,0.000699843,0.000567158,0.000271748,0.000668522,0.000639215,0.000724879
gi|115470411|,0.000518398,0.000926502,0.000625587,0.000698868,0.000600007,0.000570545,0.000680982,0.0006078,0.00067358,0.000640078,0.000549393,0.000626223,0.000617854,0.000689114,0.000597168
gi|115470493|,0.000653385,0.000680524,0.000675621,0.000756138,0.000349792,0.000521507,0.000488415,0.000817339,0.000621205,0.000767232,0.000766239,0.000727339,0.000579597,0.000599151,0.000755296
gi|115470529|,0.000521823,0.000529138,0.000428118,0.000548474,0.00068925,0.000653585,0.000665348,0.000588559,0.000623603,0.000543612,0.000471218,0.000610851,0.000479071,0.000737149,0.000676933
gi|115470551|,0.00055189,0.000479615,0.000630601,0.000644569,0.000704339,0.000763005,0.000747085,0.000730073,0.000442601,0.000520721,0.000429825,0.000606272,0.00048198,0.000430537,0.000669225
gi|115470553|,0.000802571,0.000574289,0.000849182,0.000569303,0.000940443,0.000598548,0.000632788,0.000745742,0.000591046,0.000685591,0.000602676,0.000551832,0.000746413,0.000761244,0.000617879
gi|115470593|,0.000721489,0.000619647,0.000550869,0.000503981,0.000899561,0.000534843,0.000515068,0.000627546,0.000606629,0.000677661,0.000814985,0.000641558,0.000675803,0.000704318,0.000770152
gi|115470599|,0.000692962,0.000912445,0.000627815,0.000566323,0.000797278,0.000570319,0.000416762,0.000654076,0.000544997,0.000504322,0.000623046,0.000675219,0.000728661,0.000615926,0.000925337
gi|115470621|,0.000818867,0.000759187,0.000623076,0.000614606,0.000527302,0.000743051,0.000825178,0.000735554,0.001010372,0.000628584,0.000667421,0.00078274,0.000494918,0.000603353,0.000710444
gi|115470657|,0.000583536,0.000634526,0.000562537,0.000690171,0.000595293,0.000768004,0.000659224,0.000697713,0.000399705,0.000728986,0.000495386,0.000563272,0.000395809,0.000817504,0.00065565
gi|115470699|,0.000563015,0.000694253,0.00072511,0.000478617,0.000627212,0.000510668,0.000656249,0.00063763,0.000815573,0.000639759,0.000651953,0.000537596,0.000817852,0.00082971,0.000720692
gi|115470709|,0.000478891,0.000776563,0.000609393,0.000504912,0.000847182,0.000541748,0.000638298,0.000576077,0.000548736,0.00095122,0.000761952,0.000617828,0.000665626,0.000593455,0.000827565
gi|115470767|,0.000622429,0.000692174,0.000579187,0.00080345,0.000769369,0.000888697,0.000682,0.000585356,0.000614334,0.000446226,0.000655025,0.000669947,0.000588078,0.000743417,0.000575987
gi|115470781|,0.000713862,0.000832003,0.000705182,0.000618644,0.000622712,0.000745251,0.00062051,0.000857982,0.000730347,0.000602427,0.000350622,0.00068065,0.000907035,0.000639168,0.000652411
gi|115470791|,0.000716842,0.000435536,0.000709261,0.000434054,0.000766779,0.000694098,0.000723637,0.000767448,0.000675757,0.000641147,0.000823889,0.000473391,0.000687835,0.000715358,0.000785562
gi|115470817|,0.000469572,0.000652,0.000572513,0.000768658,0.000575264,0.0007302,0.0003939,0.000817142,0.000568743,0.000754411,0.000726851,0.000658469,0.000733311,0.000709419,0.000586261
gi|115470849|,0.000538227,0.000571306,0.000575554,0.00034756,0.000694963,0.000782029,0.000843633,0.000721666,0.000758622,0.00081826,0.00075376,0.000814895,0.000696581,0.00058095,0.000667675
gi|115470885|,0.00084105,0.000549664,0.000500166,0.000618585,0.000714324,0.000548315,0.000534745,0.000684248,0.000618785,0.000708695,0.000637878,0.000482338,0.000513902,0.000795085,0.000646529
gi|115470887|,0.000782549,0.000511616,0.000464666,0.000702951,0.000719406,0.000676128,0.000776953,0.000623205,0.000742025,0.000771713,0.000642616,0.000571105,0.000798219,0.000657636,0.000615545
gi|115470963|,0.000660997,0.000655174,0.000574008,0.000561438,0.000618598,0.000707915,0.000558276,0.000676922,0.00052203,0.000316203,0.000556044,0.00077392,0.000603122,0.000722169,0.000532914
gi|115470967|,0.001010554,0.000713247,0.000853519,0.000627413,0.000844701,0.000730831,0.00058936,0.000549678,0.000647485,0.00066565,0.000864784,0.00047832,0.000773971,0.000811695,0.000566214
gi|115470973|,0.000775918,0.000745131,0.000519587,0.00059905,0.00063308,0.000841781,0.000934604,0.000558012,0.000500307,0.000684372,0.000750543,0.000523572,0.000602091,0.000645328,0.000747946
gi|115470989|,0.000308395,0.000426045,0.000664654,0.000462636,0.000640966,0.0007403,0.000419071,0.00051296,0.000790767,0.000700144,0.000568914,0.000635108,0.000641714,0.000647171,0.00055437
gi|115471041|,0.000623377,0.000607187,0.000632908,0.000650697,0.000593877,0.000644423,0.000541292,0.000580539,0.000776991,0.000797293,0.000548254,0.000591223,0.000843115,0.000853104,0.000771103
gi|115471065|,0.000545707,0.000771238,0.000610527,0.000598775,0.000617453,0.000813789,0.000519498,0.000694523,0.000471639,0.000696393,0.000869985,0.000419199,0.000901196,0.000652124,0.000636864
gi|115471073|,0.000752501,0.000639973,0.000828419,0.000666252,0.000549171,0.000714676,0.000845212,0.000871891,0.000589793,0.00066257,0.000764468,0.000526647,0.000472814,0.000757156,0.000804332
gi|115471093|,0.000586807,0.000652847,0.000715625,0.000723693,0.000538812,0.000633824,0.000741233,0.00048749,0.000626619,0.000524065,0.000827337,0.000599678,0.000547417,0.000736005,0.000694231
gi|115471101|,0.000506601,0.000415385,0.000717106,0.000411183,0.00039321,0.000637917,0.000666699,0.000790143,0.000586506,0.000662956,0.000447238,0.000606742,0.000533583,0.000592343,0.000966773
gi|115471123|,0.000736754,0.000734209,0.000586461,0.000508234,0.000740644,0.000551612,0.000811713,0.000738198,0.000741587,0.000637329,0.000687223,0.000732893,0.000814032,0.00069456,0.000647828
gi|115471157|,0.000304454,0.000606467,0.000609626,0.000949901,0.000715362,0.000670171,0.000425277,0.000667992,0.000689785,0.00071456,0.000749733,0.000794028,0.000943719,0.000615854,0.000678645
gi|115471217|,0.000643182,0.000881503,0.000735637,0.000380862,0.000527742,0.00063108,0.000816337,0.000729306,0.000502121,0.000911394,0.000835464,0.000629586,0.000487365,0.000520352,0.000803025
gi|115471321|,0.000601877,0.000740289,0.000575101,0.000617765,0.00062944,0.000649355,0.000672995,0.000773914,0.000644666,0.000647419,0.00061152,0.000685759,0.000829519,0.000678887,0.000596844
gi|115471369|,0.000647534,0.000737103,0.000615952,0.001050197,0.000545676,0.000563135,0.000488257,0.000600775,0.000784399,0.000591742,0.000441173,0.000722785,0.000675126,0.000656064,0.00038027
gi|115471449|,0.000703423,0.000667606,0.000628981,0.000690986,0.000465365,0.000801149,0.000338919,0.000533954,0.000671113,0.000789292,0.000684977,0.000523019,0.000604783,0.000751077,0.000662429
gi|115471453|,0.000607478,0.000528693,0.000617056,0.000860629,0.00068619,0.00071617,0.000402429,0.00060047,0.000600704,0.000686861,0.000782683,0.000692124,0.000573279,0.000670679,0.000641633
gi|115471679|,0.000622922,0.000774487,0.000614906,0.000614864,0.000416918,0.000320558,0.000673406,0.000747181,0.000617204,0.000766223,0.000929231,0.000609717,0.000688303,0.000711216,0.000583886
gi|115471703|,0.000801879,0.000854073,0.000582256,0.000519331,0.000607733,0.000474013,0.000722012,0.000723597,0.000724471,0.000749329,0.00047728,0.000509246,0.000705608,0.000416043,0.00088482
gi|115471711|,0.000654682,0.000481787,0.000810148,0.000591446,0.000360548,0.000732186,0.000771105,0.00078046,0.000634769,0.000611211,0.000871375,0.000558806,0.000751105,0.000330265,0.000878785
gi|115471741|,0.000699335,0.000696865,0.000882325,0.000769276,0.000692529,0.000673142,0.000862859,0.000783634,0.000670169,0.000865569,0.000731388,0.000793431,0.000522188,0.000526471,0.000702887
gi|115471763|,0.000795991,0.0009202,0.000679307,0.000714556,0.000621432,0.000633985,0.000482588,0.000604892,0.000458003,0.000764996,0.000711286,0.000551615,0.000366671,0.000728048,0.000572847
gi|115471803|,0.00080401,0.000696026,0.000412666,0.000486825,0.000777394,0.000705071,0.000641334,0.000386461,0.000704515,0.000829063,0.000562495,0.000703499,0.000497573,0.000778142,0.000531705
gi|115471805|,0.000561871,0.000790325,0.000686646,0.000911416,0.000673908,0.000681981,0.000455898,0.000535918,0.000847628,0.000401431,0.000593089,0.000614415,0.000473347,0.000657601,0.000390003
gi|115471885|,0.000577955,0.00074134,0.000714053,0.000487909,0.000660209,0.000561587,0.000673219,0.000675119,0.000522647,0.000514153,0.000543599,0.000519384,0.000653809,0.000636283,0.000787707
gi|115471893|,0.000786526,0.0006982,0.000689449,0.000442707,0.000795271,0.000618643,0.000478344,0.000693048,0.000657189,0.000818461,0.000641675,0.000671854,0.000569079,0.000592477,0.000610931
gi|115471961|,0.000759617,0.000660301,0.000672781,0.000446453,0.000536957,0.000600173,0.000677102,0.00038855,0.000650605,0.000706991,0.000607964,0.000687805,0.000575241,0.000641426,0.000775809
gi|115471975|,0.000514878,0.000717483,0.000596812,0.000785483,0.000394225,0.000409564,0.000750547,0.000776398,0.000751429,0.000719597,0.000504972,0.000729714,0.000659831,0.000630762,0.000456698
gi|115471993|,0.000529609,0.000758548,0.000542285,0.000752733,0.000631476,0.000645082,0.000689579,0.000430562,0.000718051,0.000618898,0.000590089,0.000662832,0.000470375,0.000725649,0.000725955
gi|115471999|,0.000449542,0.000571067,0.000663525,0.000567235,0.000682115,0.000632666,0.000732352,0.000460894,0.000528038,0.000673413,0.000616027,0.00064124,0.000653049,0.000744042,0.000828531
gi|115472009|,0.000539178,0.000643909,0.000629212,0.000535185,0.000502913,0.000776443,0.000697353,0.000427357,0.00041776,0.000680765,0.000524293,0.000716242,0.000617839,0.000769202,0.000476686
gi|115472057|,0.000505057,0.000682244,0.000614771,0.000698529,0.000658401,0.000663175,0.00061333,0.000646715,0.000663522,0.0006387,0.000608572,0.000708612,0.000625384,0.000717248,0.000589608
gi|115472097|,0.000600412,0.000749388,0.000436588,0.000863765,0.000567905,0.000827271,0.000645104,0.000905248,0.000508559,0.000579134,0.000525286,0.000666825,0.000501939,0.000618087,0.000837128
gi|115472141|,0.000826266,0.000618574,0.000701161,0.000494679,0.000745535,0.000568173,0.000509001,0.000822712,0.000646959,0.000524451,0.000693436,0.000514033,0.000515414,0.000643258,0.00050356
gi|115472165|,0.000749048,0.000839417,0.000577517,0.000619698,0.000547386,0.000640494,0.000765423,0.000523385,0.000513623,0.00052645,0.000718827,0.000618202,0.000718727,0.000485275,0.000534821
gi|115472167|,0.00066332,0.00059636,0.000353326,0.000733372,0.000667805,0.000656157,0.000440275,0.00050635,0.000705662,0.00073576,0.000683869,0.000447606,0.000670384,0.000563594,0.000445992
gi|115472203|,0.000554309,0.00068056,0.000683715,0.000785985,0.000576781,0.000669798,0.000625456,0.000495823,0.000534554,0.000453388,0.000492313,0.000498786,0.000379792,0.000622715,0.000606129
gi|115472239|,0.000483722,0.000563745,0.000802036,0.000842494,0.000659647,0.000505823,0.000843985,0.000762271,0.000476368,0.000636958,0.000691725,0.000745199,0.000616197,0.000485887,0.000674707
gi|115472313|,0.000499681,0.000784897,0.000706434,0.000686625,0.000758471,0.000734946,0.000608073,0.000850992,0.00055026,0.000720743,0.000541065,0.000492114,0.000665422,0.000400663,0.000579768
