X,Description,...1.Control.1.csv,...1.Control.2.csv,...1.Control.3.csv,...2.Moderate.1.csv,...2.Moderate.2.csv,...2.Moderate.3.csv,...3.Extreme.3.csv,...3.Extreme.1.csv,...3.Extreme.2.csv,...4.3.Days.recovery.1.csv,...4.3.Days.recovery.2.csv,...4.3.days.recovery.3.csv,...5.6.Days.recovery.1.csv,...5.6.Days.recovery.2.csv,...5.6.days.recovery.3.csv
gi|115462193|,"Os05g0156300 protein (cDNA clone:001-014-A01, full insert sequence) (cDNA clone:001-043-G03, full insert sequence) (cDNA clone:J013023F18, full insert sequence) (Putative disulfide-isomerase)",0.000117613,4.01E-05,3.54E-05,3.51E-05,1.20E-05,6.09E-05,4.77E-05,6.86E-05,1.36E-05,3.54E-05,8.48E-05,7.95E-05,8.14E-05,5.69E-05,7.89E-05
gi|115462209|,"Os05g0157200 Os05g0157200 protein (cDNA clone:J013041K03, full insert sequence) (Putative uncharacterized protein P0676G05.12)",2.90E-05,2.96E-05,7.85E-05,2.59E-05,2.66E-05,2.70E-05,0.00010572,0.000212816,0.000331974,7.85E-05,2.69E-05,0.000125877,2.58E-05,2.52E-05,2.50E-05
gi|115462253|,"Os05g0161500 protein (cDNA clone:001-015-F09, full insert sequence) (Putative uncharacterized protein OSJNBa0034O12.17)",0.000476378,0.000451793,0.000258203,5.42E-05,2.38E-05,4.04E-05,5.27E-05,9.09E-06,4.51E-05,5.48E-05,5.62E-05,7.53E-06,3.85E-05,8.29E-05,0.000171863
gi|115462265|,Os05g0163000 protein (Putative Arginyl-tRNA synthetase) (Putative uncharacterized protein),0.000175844,0.000195488,0.000117411,2.05E-05,7.01E-06,0.000121235,6.51E-05,0.000104313,0.000103548,2.07E-05,7.80E-05,5.98E-05,7.49E-05,8.65E-05,4.62E-05
gi|115462269|,Os05g0163200 protein (Putative PRP8 protein),4.76E-05,2.14E-05,3.27E-05,1.87E-05,1.57E-05,5.33E-06,3.94E-05,3.00E-05,3.37E-05,1.20E-05,2.30E-05,1.16E-05,1.52E-05,8.29E-06,8.21E-06
gi|115462281|,Os05g0164100 protein,0.000128972,5.65E-05,1.66E-05,5.49E-06,1.69E-05,1.72E-05,3.74E-05,6.45E-06,1.92E-05,5.55E-06,1.71E-05,1.60E-05,4.92E-05,4.81E-05,4.77E-05
gi|115462319|,60S ribosomal protein L10-2 (Putative tumor suppressor SG12) (Protein QM1),0.00065441,0.00028068,0.000209768,0.00028318,0.000329205,0.0002166,0.000539302,0.000775443,0.000857731,0.000209755,0.000332856,0.000275197,0.000356987,0.000312434,0.000564568
gi|115462465|,Malic enzyme,0.000174082,0.000127176,7.49E-06,0.000259469,0.000144483,0.000193309,1.01E-05,0.000635113,0.000492275,0.000217153,0.000146086,0.000122475,7.38E-06,7.22E-06,0.000207395
gi|115462469|,Os05g0187000 Proteasome subunit beta type (EC 3.4.25.1),8.99E-05,0.000128726,0.000113695,1.61E-05,1.65E-05,1.68E-05,2.19E-05,1.89E-05,1.87E-05,1.62E-05,1.67E-05,1.56E-05,4.80E-05,1.57E-05,1.55E-05
gi|115462599|,60S ribosomal protein L11,2.51E-05,2.56E-05,2.26E-05,0.000381113,2.30E-05,0.000350744,0.000701414,0.000552503,2.61E-05,0.000475525,0.000674278,0.001285401,0.000602416,0.000327366,0.000367652
gi|115462609|,"Os05g0208000 protein (cDNA clone:001-030-F09, full insert sequence) (cDNA clone:J023093C11, full insert sequence) (Putative 2-oxoglutarate/malate translocator)",0.001446614,0.00089424,0.001392968,0.002032968,0.001122876,0.001082457,0.001024972,0.001584996,0.000977151,0.0008185,0.001282774,0.001146712,0.001315847,0.00123175,0.001577159
gi|115462625|,"Os05g0209600 protein (cDNA clone:J023075I03, full insert sequence) (Putative lipase) (Putative uncharacterized protein OJ1008_D08.1) (Putative uncharacterized protein OSJNBb0016G07.8)",1.34E-05,4.11E-05,1.21E-05,3.60E-05,8.61E-05,3.75E-05,1.63E-05,1.41E-05,1.40E-05,1.21E-05,0.000111892,3.49E-05,5.97E-05,3.50E-05,8.09E-05
gi|115462751|,"Os05g0230600 protein (cDNA clone:J023048G06, full insert sequence) (Putative uncharacterized protein B1402B06.17) (Putative uncharacterized protein OSJNBa0042F15.2)",5.22E-05,2.43E-05,3.00E-05,1.27E-05,4.79E-05,3.10E-05,8.67E-05,6.48E-05,5.44E-05,2.14E-05,8.37E-05,7.02E-05,1.27E-05,1.24E-05,2.87E-05
gi|115462755|,Os05g0230900 protein (Fragment),0.000497352,0.000475861,0.000739146,0.000903911,0.000721153,0.000523777,0.001346715,0.0009261,0.000685305,0.000507227,0.000520822,0.000404357,0.000614018,0.000572673,0.00040139
gi|115462835|,Os05g0247100 protein,0.000352309,0.000264244,0.00031826,0.000105023,0.000237003,0.000197175,0.000142865,0.000862767,0.000660684,0.000445537,0.000413909,0.000347013,0.000229951,0.000184033,6.08E-05
gi|115462837|,Os05g0247500 protein,0.000176063,6.93E-05,0.000134578,0.000109006,0.000161509,6.32E-05,1.65E-05,0.000156355,0.000155208,0.000183505,0.000188424,0.000105933,0.000108487,0.000106118,5.84E-05
gi|115462945|,Os05g0274900 Ribosomal protein L15,0.000157324,0.000160907,0.000182725,2.01E-05,2.06E-05,2.10E-05,2.73E-05,2.36E-05,2.34E-05,2.03E-05,0.00014592,1.95E-05,2.00E-05,1.96E-05,1.94E-05
gi|115463001|,Os05g0291700 protein,0.001497037,0.001322815,0.001352355,0.000500912,0.000569869,0.00054146,0.001474304,0.001207778,0.001326244,0.000616343,0.000613971,0.000699209,0.000734195,0.000842287,0.000922509
gi|115463023|,Os05g0295300 protein (Fragment),7.38E-05,0.000477951,0.000155527,2.20E-05,2.26E-05,0.000206475,8.98E-05,0.000180693,0.000179368,0.000155518,0.000159686,0.000106877,2.19E-05,0.000107063,2.12E-05
gi|115463027|,Os05g0295800 protein,2.45E-05,2.50E-05,0.00028748,0.000240814,0.000471579,0.00034251,0.000327584,0.000488149,0.000433563,0.000464363,0.000385988,0.000489326,0.000370395,0.00040493,0.000359022
gi|115463073|,"Os05g0301700 protein (cDNA clone:J023061F14, full insert sequence) (Putative uncharacterized protein)",0.000234873,0.000240222,0.000410201,0.000238053,0.000100547,0.000160661,0.000438121,0.000246505,0.000146819,9.90E-05,0.000246893,0.000285776,0.000125428,0.000177217,0.000256662
gi|115463079|,"Os05g0302700 protein (cDNA clone:001-036-B04, full insert sequence) (Putative uncharacterized protein)",0.001182727,0.000663364,0.000815676,0.00094398,0.000384986,0.000794791,0.001005633,0.001935364,0.001974175,0.000999431,0.000955445,0.001182633,0.000735742,0.000786105,0.001042296
gi|115463081|,Os05g0303000 protein (Fragment),0.002435425,0.002095861,0.001657307,0.001506371,0.001840434,0.002792092,0.0010311,0.001249871,0.00137484,0.003421023,0.002577319,0.002750653,0.001365513,0.001541182,0.001508699
gi|115463189|,Os05g0323800 Os05g0323800 protein (Fragment),0.000222448,0.000118307,0.000152721,3.98E-05,8.16E-06,2.49E-05,0.000162369,0.000252142,0.000157592,2.41E-05,8.25E-06,7.73E-06,7.92E-06,7.75E-06,3.84E-05
gi|115463191|,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",0.000521417,0.0008746,0.001300027,0.000652825,0.00101403,0.001225638,0.002308933,0.00181684,0.002455397,0.001149231,0.001218723,0.000996949,0.001020984,0.001361844,0.00070174
gi|115463261|,Os05g0333500 protein (Os05g0334400 protein) (Putative DnaJ protein) (Putative uncharacterized protein),0.000378622,0.000165962,0.000263852,2.90E-05,0.000168701,7.06E-05,0.000302685,5.68E-05,0.000326839,2.93E-05,9.03E-05,6.58E-05,0.000182938,0.000160106,0.00017732
gi|115463277|,Os05g0337400 protein,1.38E-05,1.41E-05,8.75E-05,6.18E-05,1.27E-05,1.29E-05,5.05E-05,1.45E-05,7.20E-05,3.75E-05,6.41E-05,8.41E-05,1.23E-05,1.20E-05,1.19E-05
gi|115463323|,40S ribosomal protein S7,2.34E-05,2.39E-05,0.000274588,0.000230015,0.000107246,0.000370771,0.000426674,0.000319019,0.00017052,0.000359056,0.000368679,0.000629951,0.000145676,2.04E-05,0.000181547
gi|115463335|,Os05g0348100 Os05g0348100 protein (Fragment),0.00030416,0.000488851,0.000274764,0.000116576,3.99E-05,4.05E-05,5.29E-05,4.56E-05,4.53E-05,3.92E-05,4.03E-05,3.78E-05,3.87E-05,3.78E-05,3.75E-05
gi|115463349|,"Os05g0350500 protein (cDNA clone:001-037-G08, full insert sequence) (cDNA clone:J033112P14, full insert sequence) (Putative DNA-binding protein GBP16)",3.62E-05,8.64E-05,3.27E-05,3.24E-05,1.11E-05,1.13E-05,4.41E-05,3.80E-05,1.26E-05,5.45E-05,3.36E-05,9.44E-05,1.07E-05,3.15E-05,1.04E-05
gi|115463365|,"Os05g0353400 protein (cDNA clone:J013029L11, full insert sequence) (Importin beta 1) (Importin-beta1) (Putative uncharacterized protein)",6.00E-05,5.02E-05,9.36E-05,4.88E-06,3.50E-05,1.53E-05,7.30E-05,8.59E-05,0.000187516,1.48E-05,3.54E-05,2.37E-05,2.43E-05,1.42E-05,3.29E-05
gi|115463425|,"Os05g0361900 protein (cDNA clone:001-038-E09, full insert sequence) (cDNA clone:006-308-C07, full insert sequence) (cDNA clone:006-308-G08, full insert sequence) (Putative mitochondrial carrier protein)",0.000253937,0.000190462,0.000107051,0.000105978,0.000170827,0.000142119,0.000226544,0.000195443,0.000194011,7.65E-05,7.85E-05,1.47E-05,0.000105474,0.000162124,7.30E-05
gi|115463429|,"Os05g0362300 protein (cDNA clone:J033070O22, full insert sequence) (Putative uncharacterized protein) (Putative uncharacterized protein P0692D12.12)",2.82E-05,2.88E-05,2.55E-05,2.52E-05,2.59E-05,0.00034177,3.43E-05,2.96E-05,2.94E-05,0.000483726,0.000182992,0.000171465,2.51E-05,7.36E-05,0.000121577
gi|115463431|,"Os05g0362500 protein (cDNA clone:J033029I23, full insert sequence) (Putative uncharacterized protein P0692D12.13)",2.67E-05,2.73E-05,2.42E-05,0.000119565,0.000122645,2.49E-05,3.25E-05,2.81E-05,2.79E-05,0.00026569,0.000124005,0.000348583,0.000118996,6.98E-05,6.92E-05
gi|115463485|,Os05g0368300 Os05g0368300 protein,1.76E-05,1.80E-05,0.000270521,1.58E-05,1.62E-05,1.64E-05,0.000235728,0.000166391,0.000165171,1.59E-05,0.000310432,1.53E-05,1.57E-05,1.53E-05,1.52E-05
gi|115463511|,"Os05g0371200 protein (cDNA clone:006-302-D04, full insert sequence) (cDNA clone:006-309-B06, full insert sequence) (cDNA clone:J023062E06, full insert sequence) (Putative 26S proteasome non-ATPase regulatory subunit 14) (Putative uncharacterized protein)",0.000106102,4.65E-05,4.11E-05,6.78E-05,6.95E-05,1.41E-05,0.000239715,1.59E-05,1.58E-05,4.11E-05,4.22E-05,9.22E-05,1.35E-05,1.32E-05,6.54E-05
gi|115463555|,"Os05g0375400 protein (cDNA clone:001-034-H03, full insert sequence) ('putative beta-1,3-glucanase') (Putative uncharacterized protein)",0.000225396,0.000261267,6.79E-05,4.03E-05,0.000179196,7.01E-05,1.83E-05,1.58E-05,1.57E-05,6.79E-05,0.000320555,0.000169771,0.000173864,3.92E-05,0.00029816
gi|115463615|,Os05g0382600 protein (Fragment),0.000349731,0.00029266,0.000430815,0.000483363,0.000320822,0.000207595,0.000734886,0.000300315,0.000364361,0.001005175,0.001503942,0.001519739,0.000537658,0.000359837,0.000192002
gi|115463645|,"Os05g0387200 protein (cDNA clone:J013002O14, full insert sequence) (Putative UDP-sulfoquinovose synthase)",0.000503641,0.000494911,0.000472808,0.000273777,0.000498246,0.00019344,0.000348397,0.000487127,0.000709902,0.000437099,0.000210668,0.000300389,0.000202158,0.000352498,0.000127793
gi|115463659|,Ribosomal protein L1,0.000927262,0.00097587,0.000497732,0.000468707,0.000357504,0.000463801,0.001029956,0.000550062,0.000434024,0.00078904,0.000685544,0.000852592,0.000466476,0.000432889,0.000776774
gi|115463661|,"Os05g0388600 Os05g0388600 protein (cDNA clone:001-204-F12, full insert sequence) (Putative uncharacterized protein) (Putative uncharacterized protein OSJNBa0073E05.18)",0.00014197,3.96E-05,0.000221521,1.15E-05,1.18E-05,1.20E-05,0.000204114,0.000149001,0.000174802,1.17E-05,5.99E-05,3.37E-05,1.15E-05,1.12E-05,3.34E-05
gi|115463679|,"Os05g0390100 protein (cDNA clone:J013026B01, full insert sequence) (Putative uncharacterized protein OJ1562_H01.8)",0.000112196,9.06E-05,1.60E-05,5.28E-06,2.71E-05,3.86E-05,7.18E-06,4.34E-05,1.85E-05,1.60E-05,4.93E-05,1.54E-05,1.58E-05,5.14E-06,5.09E-06
gi|115463723|,"Os05g0395000 protein (cDNA clone:001-200-H03, full insert sequence) (cDNA clone:J013105M15, full insert sequence) (Putative uncharacterized protein OSJNBa0014C03.11) (Putative uncharacterized protein OSJNBb0092G21.1)",0.000117968,0.000120654,6.39E-05,4.92E-05,6.49E-05,3.67E-05,0.000105242,0.00020635,9.01E-05,6.39E-05,2.19E-05,3.42E-05,6.30E-05,4.79E-05,3.39E-05
gi|115463749|,Os05g0399100 protein (Fragment),0.000624351,0.000155328,0.000106705,0.000316905,0.000325069,0.000173139,6.16E-05,0.000584432,0.000263704,0.000259124,0.00014086,0.000161319,0.000195246,0.000220363,0.000160135
gi|115463773|,"UPF0603 protein Os05g0401100, chloroplastic",0.00021383,0.000454224,0.000787517,0.000456006,0.000377221,0.000383568,0.000900458,0.000914945,0.000736873,0.000401164,0.000320379,0.000500333,0.000278157,0.000415284,0.000383139
gi|115463775|,Os05g0401200 protein (Putative uncharacterized protein),7.52E-05,2.56E-05,0.000203809,0.000201766,0.000252956,0.00016368,0.000274466,0.000184168,0.000443986,0.000158508,0.000209259,0.000108932,0.000111559,0.000109122,0.000237892
gi|115463789|,Fructose-bisphosphate aldolase cytoplasmic isozyme (EC 4.1.2.13) (Gravity-specific protein GSC 233),0.001570013,0.001753088,0.001340207,0.001223724,0.001915907,0.001571951,0.000823568,0.002131518,0.002265957,0.000949799,0.001055415,0.000713537,0.001089699,0.001467181,0.001056238
gi|115463803|,"Os05g0404200 protein (cDNA clone:006-212-F02, full insert sequence) (cDNA clone:J023110A15, full insert sequence) (Putative uncharacterized protein OSJNBb0006J12.16)",2.11E-05,2.16E-05,0.000209768,1.89E-05,1.94E-05,1.97E-05,7.70E-05,0.000288022,6.60E-05,5.72E-05,9.79E-05,9.17E-05,1.88E-05,5.51E-05,9.11E-05
gi|115463815|,"Pyruvate, phosphate dikinase 1, chloroplastic (EC 2.7.9.1) (Pyruvate, orthophosphate dikinase 1) (OsPPDKB)",0.00151805,0.001552623,0.000820967,0.000803658,0.000610121,0.000715103,0.000846175,0.001103007,0.001264185,0.000628301,0.000494451,0.000507432,0.000519665,0.000720482,0.000354786
gi|115463915|,"Os05g0415700 protein (cDNA clone:J033093O08, full insert sequence) (Putative beta-N-acetylhexosaminidase)",0.000221315,0.000135813,0.000231913,0.000134587,7.31E-05,0.000156892,0.000290776,0.000139365,0.000156789,5.60E-05,0.000205272,0.000223117,0.000133946,6.94E-05,0.000236754
gi|115463933|,Os05g0418000 protein (Putative GDP dissociation inhibitor) (Putative uncharacterized protein),7.34E-05,0.000160953,8.53E-05,8.44E-05,9.62E-06,4.89E-05,8.93E-05,0.000143141,1.09E-05,0.000142152,0.000223808,0.000282654,9.34E-06,9.13E-06,4.53E-05
gi|115463939|,"Os05g0419000 protein (cDNA clone:J013099K07, full insert sequence) (Putative uncharacterized protein P0426G01.8)",8.55E-05,0.000112404,9.93E-05,5.46E-05,3.36E-05,5.70E-05,0.000103987,8.97E-05,0.000114498,1.10E-05,0.000124586,7.43E-05,3.26E-05,5.32E-05,3.16E-05
gi|115464019|,Os05g0427800 protein,0.017136818,0.01466554,0.010425718,0.009297632,0.009070505,0.009460382,3.87E-05,0.01431502,0.00963901,0.010654857,0.010409635,0.010306591,0.011234218,0.012206777,0.012425268
gi|115464035|,Os05g0429400 protein (Putative cellular retinaldehyde-binding/triple function),0.000236637,0.000292101,0.000272737,9.49E-05,6.74E-05,0.00011417,0.00024817,2.57E-05,0.000161524,3.69E-05,8.33E-05,6.38E-05,7.26E-06,2.13E-05,2.11E-05
gi|115464039|,Os05g0429500 protein (Fragment),0.000214281,0.000219161,6.45E-05,6.39E-05,6.55E-05,0.000111042,2.90E-05,2.50E-05,2.48E-05,6.45E-05,2.21E-05,0.000144845,2.12E-05,0.000103641,2.05E-05
gi|115464049|:reversed,NA,6.30E-05,1.29E-05,3.41E-05,1.13E-05,3.47E-05,1.17E-05,1.53E-05,3.97E-05,3.94E-05,5.69E-05,8.18E-05,5.47E-05,7.85E-05,0.000120614,3.26E-05
gi|115464093|,Os05g0435800 protein (Putative subtilisin-like proteinase) (Putative uncharacterized protein),0.000111498,0.000100621,0.000148121,7.63E-05,6.62E-05,0.000128474,0.000167557,0.000144554,7.52E-05,0.000100716,0.000456246,0.000267905,5.25E-05,8.57E-05,8.49E-05
gi|115464233|,Os05g0453700 Os05g0453700 protein (Putative uncharacterized protein) (Putative universal stress protein (USP)),8.74E-05,8.94E-05,0.000236828,2.61E-05,2.67E-05,2.72E-05,3.54E-05,3.06E-05,3.03E-05,2.63E-05,8.11E-05,0.000278477,2.59E-05,2.54E-05,2.51E-05
gi|115464247|,Os05g0455500 Delta-1-pyrroline-5-carboxylate synthetase (P5CS) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)],2.01E-05,3.43E-05,1.82E-05,6.00E-06,6.16E-06,1.88E-05,5.71E-05,3.52E-05,0.000104871,6.06E-06,4.36E-05,6.42E-05,5.97E-06,5.84E-06,1.74E-05
gi|115464263|,"Os05g0456300 protein (cDNA clone:001-207-F04, full insert sequence)",0.000362095,0.000577733,0.000248596,0.000375633,0.000491603,0.000364773,1.76E-05,1.52E-05,7.54E-05,0.000117749,0.00030898,0.000566448,0.000244933,0.000214364,6.25E-05
gi|115464309|,"Os05g0460000 protein (cDNA, clone: J090096I11, full insert sequence) (Putative hsp70) (Putative uncharacterized protein)",0.001112062,0.001182583,0.000951362,0.001310655,6.76E-06,0.001628084,0.001334944,0.001213514,0.001189274,0.001802825,0.001933116,0.00105609,0.00110777,0.001186164,0.001073754
gi|115464315|,"Os05g0460600 Os05g0460600 protein ('GTP cyclohydrolase II/3,4-dihydroxy-2-butanone-4-phosphate synthase') (Putative uncharacterized protein)",9.10E-06,9.31E-06,8.22E-06,8.14E-06,8.35E-06,8.49E-06,3.32E-05,8.60E-05,2.84E-05,8.22E-06,8.44E-06,7.91E-06,8.10E-06,7.92E-06,7.85E-06
gi|115464325|,Probable histone H2A.4,3.07E-05,3.14E-05,0.000526439,0.000850318,2.81E-05,2.86E-05,0.00145521,0.00048286,0.000862776,0.000526408,0.001450861,0.002372418,0.001010064,0.000881193,0.000979048
gi|115464481|,"Os05g0477300 protein (cDNA clone:001-042-D01, full insert sequence) (cDNA clone:002-157-A02, full insert sequence) (cDNA clone:002-175-H04, full insert sequence) (cDNA clone:J013091A22, full insert sequence) (Putative uncharacterized protein)",3.43E-05,3.51E-05,0.00058878,0.000153389,0.000660831,0.001055923,0.000375586,0.000324024,0.000321649,0.001208478,0.001495405,0.001818596,0.000274786,0.000268785,0.000147971
gi|115464489|,Non-specific lipid-transfer protein,3.78E-05,3.86E-05,3.41E-05,0.00016895,0.000103982,0.000176219,4.60E-05,3.97E-05,3.94E-05,0.000648473,0.000806034,0.001149315,0.000369922,9.87E-05,0.000293369
gi|115464537|,"Os05g0482700 protein ('putative 2,3-bisphosphoglycerate-independent phosphoglycerate mutase')",0.000385917,0.000587674,0.000364114,0.000391143,0.00029108,0.000311977,1.04E-05,0.000477036,0.000402061,0.000457052,0.000182949,7.45E-06,0.000374015,0.000365846,0.000392124
gi|115464609|,Proteasome subunit alpha type (EC 3.4.25.1),0.000463101,0.000263138,0.000139448,0.000260762,0.000173075,0.000175987,2.09E-05,5.40E-05,0.000160825,1.55E-05,1.59E-05,0.00034285,0.000167925,0.000194123,0.000251551
gi|115464675|,Os05g0496200 protein (Putative phosphoglycerate kinase),0.009892832,0.009426303,0.009140415,0.002848231,0.002507927,0.006335883,0.008194759,0.007661372,0.007840122,0.00552466,0.004522505,0.005609367,0.002985186,0.006158972,0.004595592
gi|115464745|,"Os05g0501700 Os05g0501700 protein (cDNA clone:001-007-C02, full insert sequence) (Putative uncharacterized protein OSJNBa0017K09.8)",1.84E-05,1.88E-05,1.66E-05,1.65E-05,1.69E-05,1.72E-05,0.0001569,0.000290057,9.60E-05,1.66E-05,5.13E-05,4.80E-05,1.64E-05,1.60E-05,1.59E-05
gi|115464757|,Os05g0503300 protein (Putative ferredoxin sulfite reductase) (Putative ferredoxin-sulfite reductase) (Putative uncharacterized protein),0.000347611,0.000310142,0.000420915,0.00021827,0.000251031,0.000186267,0.000224937,0.000302729,0.000362153,0.000207105,0.000185216,0.000263539,0.000322555,0.000276876,0.00031265
gi|115464801|,"Os05g0509200 protein (cDNA clone:006-311-E10, full insert sequence) (cDNA clone:J013114B12, full insert sequence) (Putative NADH-ubiquinone oxidoreductase)",0.000191186,8.89E-05,4.71E-05,4.66E-05,7.97E-05,1.62E-05,2.11E-05,5.47E-05,9.05E-05,4.71E-05,8.06E-05,0.000105737,0.000108286,1.51E-05,4.50E-05
gi|115464893|,"Os05g0516600 Os05g0516600 protein (cDNA clone:001-040-A09, full insert sequence) (cDNA clone:J013021E23, full insert sequence) (Putative GTP-binding protein Rab7a)",2.27E-05,2.32E-05,0.000143355,0.000141918,2.08E-05,6.34E-05,0.000413689,0.000356896,0.000259805,0.000102391,2.10E-05,9.85E-05,2.02E-05,1.97E-05,1.96E-05
gi|115464905|,"Os05g0517500 Os05g0517500 protein (cDNA clone:J013002I17, full insert sequence) (Putative gamma-glutamyl hydrolase)",4.24E-05,4.34E-05,0.000140414,1.26E-05,3.89E-05,1.32E-05,1.72E-05,4.45E-05,1.47E-05,1.28E-05,1.31E-05,1.23E-05,1.26E-05,1.23E-05,1.22E-05
gi|115464927|,"Os05g0519400 protein (cDNA clone:J023146P19, full insert sequence) (Putative N-ethylmaleimide sensitive fusion protein)",9.64E-05,5.92E-05,5.81E-06,2.87E-05,5.90E-06,6.00E-06,0.000101679,6.07E-05,8.71E-05,1.74E-05,2.98E-05,1.68E-05,1.72E-05,2.80E-05,4.99E-05
gi|115465001|,"Os05g0526200 Os05g0526200 protein (cDNA clone:J023107E19, full insert sequence) (Putative uncharacterized protein OJ1593_C11.11)",0.000122481,0.00012527,1.58E-05,1.56E-05,1.61E-05,1.63E-05,0.000191574,0.000312184,0.000346354,1.58E-05,4.87E-05,7.60E-05,1.56E-05,1.52E-05,1.51E-05
gi|115465087|,"Os05g0533700 protein (cDNA, clone: J100088K13, full insert sequence) (Putative NADH-ubiquinone oxidoreductase 20 kDa subunit)",2.36E-05,2.41E-05,0.000234446,0.000274296,0.000108216,6.60E-05,2.87E-05,0.00012381,2.46E-05,6.39E-05,6.56E-05,6.15E-05,0.000188993,0.000184866,0.000305317
gi|115465125|,"Os05g0536200 protein (cDNA clone:J023121K13, full insert sequence) (Voltage-dependent anion-selective channel (VDAC) protein)",0.00100408,0.000810749,0.00058878,0.000582879,0.0009534,0.000837993,0.000535745,0.000942881,0.001082788,0.000875162,0.000637203,0.000933874,0.00051739,0.000598107,0.000562291
gi|115465127|,Os05g0536400 protein,1.01E-05,1.04E-05,6.41E-05,4.54E-05,2.79E-05,4.73E-05,0.000111068,3.19E-05,5.28E-05,2.75E-05,9.41E-06,8.82E-06,2.71E-05,6.18E-05,6.13E-05
gi|115465131|,"Os05g0536900 protein (cDNA clone:001-102-H02, full insert sequence)",2.26E-05,2.31E-05,2.04E-05,2.02E-05,2.07E-05,2.11E-05,0.000411898,0.000260591,0.000117582,2.04E-05,2.09E-05,1.96E-05,0.000140631,0.00013756,9.74E-05
gi|115465205|,"Os05g0543200 Os05g0543200 protein (cDNA, clone: J090026K18, full insert sequence) (Putative uncharacterized protein) (Putative uncharacterized protein OJ1288_A07.8)",6.12E-05,6.26E-05,5.53E-05,7.82E-06,2.41E-05,8.16E-06,5.32E-05,2.75E-05,0.00010026,2.37E-05,8.11E-06,2.28E-05,7.79E-06,3.81E-05,7.55E-06
